source,title,app_id,developer,genre,content_rating,score,ratings,installs,price,url,app_type,web_accessible,web_url,login_required,login_methods,age_verification_required,age_verification_method,subscription_required_for_long_chat,all_features_available_without_subscription,subscription_features,subscription_cost,languages_supported
Google Play,Jack: AI Boyfriend & Love Chat,ai.boyfriend.love.partner.bf.romantic.virtual.dating.lover.relationship.companion,Jani Infotech,Entertainment,Teen,4.2727275,105,"1,000+",Free,https://play.google.com/store/apps/details?id=ai.boyfriend.love.partner.bf.romantic.virtual.dating.lover.relationship.companion&hl=en&gl=us,companion,True,https://janiinfotechapps.blogspot.com/,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
Google Play,Anima: AI Friend Virtual Chat,anima.virtual.ai.robot.friend,LABANE CORP. Limited,Entertainment,Mature 17+,4.001869,39112,"1,000,000+",Free,https://play.google.com/store/apps/details?id=anima.virtual.ai.robot.friend&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Premium features,$0.99-$199.99/month USD,EN
Google Play,Sam: American AI Boyfriend,american.ai.boyfriend.bf.romantic.virtual.dating.lover,Jani App Studio,Entertainment,Teen,4.36,555,"10,000+",Free,https://play.google.com/store/apps/details?id=american.ai.boyfriend.bf.romantic.virtual.dating.lover&hl=en&gl=us,companion,True,https://janiinfotechapps.blogspot.com/,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Premium features,$2.99-$19.99/month USD,EN
Google Play,iGirl: AI Girlfriend,ai.girlfriend.virtual.dating.lover.igirl,LABANE CORP. Limited,Entertainment,Mature 17+,4.151095,39181,"1,000,000+",Free,https://play.google.com/store/apps/details?id=ai.girlfriend.virtual.dating.lover.igirl&hl=en&gl=us,companion,True,https://girlfriend.myanima.ai/,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Premium features,$0.99-$199.99/month USD,EN
Google Play,Romantic AI - Chat Girlfriend,com.romanticai.romanticai,Just Web It Oy,Entertainment,Mature 17+,3.8472223,3676,"100,000+",Free,https://play.google.com/store/apps/details?id=com.romanticai.romanticai&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Premium features,$4.99-$299.99/month USD,EN
Google Play,Spicy Chat: AI boy & girl,ai.spicy.spicychat.mate,Walking Technology,Entertainment,Teen,3.7755103,2999,"100,000+",Free,https://play.google.com/store/apps/details?id=ai.spicy.spicychat.mate&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Voice features,$0.49-$299.99/month USD,EN
Google Play,LOVD: AI Dating & Waifu Hub,lovd.love.me.chat.simulator.dating.games.link.com,LABANE CORP. Limited,Entertainment,Mature 17+,4.28,2835,"100,000+",Free,https://play.google.com/store/apps/details?id=lovd.love.me.chat.simulator.dating.games.link.com&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Premium features,$8.99-$39.99/month USD,EN
Google Play,EVA AI Girlfriend & Character,com.ifriend.app,Novi Limited,Entertainment,Mature 17+,3.8262458,68232,"5,000,000+",Free,https://play.google.com/store/apps/details?id=com.ifriend.app&hl=en&gl=us,companion,True,https://evaapp.ai/app/,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Voice features,$2.99-$199.99/month USD,EN
Google Play,Anna - AI Sweetheart,com.aigirlfriend.anna,IEC Games Australia,Lifestyle,Teen,3.8302326,10899,"1,000,000+",Free,https://play.google.com/store/apps/details?id=com.aigirlfriend.anna&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Premium features,$0.99-$399.99/month USD,EN
Google Play,Her.AI - Funny Chat Friend,com.mohie.herai,MohamedGMohie,Entertainment,Mature 17+,4.566372,12054,"500,000+",Free,https://play.google.com/store/apps/details?id=com.mohie.herai&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Premium features,$3.49-$54.99/month USD,EN
Google Play,Crush AI - Your AI Girlfriend,com.xphotokit.crushai,X PhotoKit,Productivity,Everyone,3.7912087,540,"100,000+",Free,https://play.google.com/store/apps/details?id=com.xphotokit.crushai&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",False,,False,False,Voice features,$1.49-$104.99/month USD,EN
Google Play,Lust: AI Girlfriend Simulator,com.lazyapp.aigirflriend,SyntheticaDev,Entertainment,Mature 17+,4.287129,1404,"100,000+",Free,https://play.google.com/store/apps/details?id=com.lazyapp.aigirflriend&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Premium features,$0.99-$99.99/month USD,EN
Google Play,Sweet GF-Virtual Love Story,ai3067542.sweetgf,mohamed fouad,Entertainment,Mature 17+,4.6505494,10728,"100,000+",Free,https://play.google.com/store/apps/details?id=ai3067542.sweetgf&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Enhanced memory,$3.49-$109.99/month USD,EN
Google Play,Honey & Roleplay AI Chatbot,com.honeyai.fastreplay,FOYA Dev,Lifestyle,Mature 17+,4.625,8461,"100,000+",Free,https://play.google.com/store/apps/details?id=com.honeyai.fastreplay&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Premium features,$1.99-$49.99/month USD,EN
Google Play,Soulplay - Spicy AI Roleplay,app.soulplay.soulplay,Studio Dopa,Entertainment,Mature 17+,4.277228,648,"10,000+",Free,https://play.google.com/store/apps/details?id=app.soulplay.soulplay&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,"Mature content, Enhanced memory",$0.99-$99.99/month USD,EN
Google Play,Poppy:AI Roleplay Chat,com.poppy.helper.tkb,Fainax Apps,Entertainment,Mature 17+,4.712121,9543,"100,000+",Free,https://play.google.com/store/apps/details?id=com.poppy.helper.tkb&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
Google Play,"Vivy AI: Chat, AI Girlfriend",com.romanticai.chatgirlfriend,Wallet Passes Alliance,Entertainment,Everyone,4.2237444,14543,"1,000,000+",Free,https://play.google.com/store/apps/details?id=com.romanticai.chatgirlfriend&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",False,,False,False,Voice features,$0.99-$99.99/month USD,EN
Google Play,Affairs Delivery - AI Lover,com.affairsdelivery.gp,IPLAYGAME,Simulation,Teen,,,"100,000+",Free,https://play.google.com/store/apps/details?id=com.affairsdelivery.gp&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Enhanced memory,$0.99-$84.99/month USD,EN
Google Play,JollyChatter: Crush On AI Chat,com.jollychatter.ai,mariemc,Entertainment,Mature 17+,3.5454545,137,"50,000+",Free,https://play.google.com/store/apps/details?id=com.jollychatter.ai&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Premium features,$0.99-$799.99/month USD,EN
Google Play,AI Girlfriend: Roleplay Chat,com.fjsh.aigirlfriend,fjsh,Entertainment,Everyone,4.0666666,1102,"50,000+",Free,https://play.google.com/store/apps/details?id=com.fjsh.aigirlfriend&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",False,,False,False,Image generation,$4.99/month USD,EN
Google Play,Crush AI: AI Girlfriend & Chat,com.aichatbot.crushais.gp,ai-labs,Entertainment,Teen,0,0,"1,000+",Free,https://play.google.com/store/apps/details?id=com.aichatbot.crushais.gp&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,"Voice features, Mature content, Enhanced memory",$6.99-$169.99/month USD,EN
Google Play,Dolly - Your AI Doll Girl Chat,com.dolly.ai,Sharp Learning,Dating,Mature 17+,4.702454,7805,"100,000+",Free,https://play.google.com/store/apps/details?id=com.dolly.ai&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Premium features,$3.49-$54.99/month USD,EN
Google Play,Ruby Chat - AI Girlfriend 18+,com.rubychat.app,Ruby Chat,Entertainment,Mature 17+,3.6363637,60,"5,000+",Free,https://play.google.com/store/apps/details?id=com.rubychat.app&hl=en&gl=us,companion,True,https://rubychat.app,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,"Voice features, Enhanced memory",$0.99-$49.99/month USD,EN
Google Play,My AI Family,chatty.lover.com,Fannin holdings limited,Simulation,Mature 17+,4.08,979,"50,000+",Free,https://play.google.com/store/apps/details?id=chatty.lover.com&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Premium features,$0.49-$94.99/month USD,EN
Google Play,IntimateAI - Girlfriend & More,com.innovationredefined.intimateai,ASOasis Tech,Entertainment,Everyone,4.53125,1098,"100,000+",Free,https://play.google.com/store/apps/details?id=com.innovationredefined.intimateai&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",False,,False,False,"Voice features, Enhanced memory",$0.49-$16.99/month USD,EN
Google Play,Emily: Your AI Character,com.aifriends.emily,Ai Emily,Simulation,Teen,4.014528,4439,"100,000+",Free,https://play.google.com/store/apps/details?id=com.aifriends.emily&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,"Ad-free experience, Voice features, Image generation",$0.99-$399.99/month USD,EN
Google Play,Urvashi: Indian AI Girlfriend,urvashi.indian.ai.girlfriend.gf.virtual.dating.lover,Jani Infotech,Entertainment,Teen,4.102041,4431,"100,000+",Free,https://play.google.com/store/apps/details?id=urvashi.indian.ai.girlfriend.gf.virtual.dating.lover&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,"Voice features, Image generation, Enhanced memory",$0.49-$59.99/month USD,EN
Google Play,Virtual Girlfriend: AI Dating,com.livdg.ai.talk,LIVDG LIMITED,Entertainment,Teen,3.5,19,"1,000+",Free,https://play.google.com/store/apps/details?id=com.livdg.ai.talk&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Voice features,$13.99/month USD,EN
Google Play,AI Girlfriend: Romantic Chat,com.testa.chatbot,RoboBot Studio,Entertainment,Teen,3.98,14001,"1,000,000+",Free,https://play.google.com/store/apps/details?id=com.testa.chatbot&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Mature content,$0.99-$44.99/month USD,EN
Google Play,My Boyfriend Call Simulator,com.boyfriendvideocallandchat,Indominus Games,Simulation,Everyone,3.37,1190,"100,000+",Free,https://play.google.com/store/apps/details?id=com.boyfriendvideocallandchat&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",False,,False,True,,,EN
Google Play,AI Girlfriends - Llama AI 4.0,com.exciting.lovvly.lovvly,EXCITING.,Entertainment,Everyone,4,60,"1,000+",Free,https://play.google.com/store/apps/details?id=com.exciting.lovvly.lovvly&hl=en&gl=us,companion,True,https://corp-exciting.blogspot.com/,True,"Email/Password, Google, Apple",False,,False,True,,,EN
Google Play,ManuChat ( AI Girlfriend AI BF,com.manuchat.ai,ai chat manu,Entertainment,Everyone,,,100+,Free,https://play.google.com/store/apps/details?id=com.manuchat.ai&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",False,,False,False,"Faster responses, Voice features, Enhanced memory",$0.49-$54.99/month USD,EN
Google Play,AIKO: AI Girlfriend 3D Game,com.olympusstudio.AikoAICompanion,olympus studio,Simulation,Mature 17+,4.4653463,3535,"100,000+",Free,https://play.google.com/store/apps/details?id=com.olympusstudio.AikoAICompanion&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,"Voice features, Enhanced memory",$0.99-$29.99/month USD,EN
Google Play,Easy Girl,com.stark.easygirl,RinkuStark,Entertainment,Mature 17+,4.6051726,11006,"100,000+",Free,https://play.google.com/store/apps/details?id=com.stark.easygirl&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Premium features,$3.49-$59.99/month USD,EN
Google Play,Star Girl:Cosmic Conversations,com.aboutai.startgirl2025,Akeynan Apps,Entertainment,Mature 17+,4.6410713,16209,"500,000+",Free,https://play.google.com/store/apps/details?id=com.aboutai.startgirl2025&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Image generation,$3.49-$104.99/month USD,EN
Google Play,Krush AI Girlfriend,chat.krush.android,Amity AI LLC,Entertainment,Mature 17+,0,0,"1,000+",Free,https://play.google.com/store/apps/details?id=chat.krush.android&hl=en&gl=us,companion,True,https://krush.chat,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Voice features,$4.99-$99.99/month USD,EN
Google Play,Aiko2D - Your AI Girlfriend,com.gamifly.aiko,GamiFly Tech,Entertainment,Everyone 10+,4.0666666,272,"10,000+",Free,https://play.google.com/store/apps/details?id=com.gamifly.aiko&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",False,,False,False,Voice features,$3.49-$25.99/month USD,EN
Google Play,Lovevo: MY Ai Girlfriend,ai_friend.app,DeivisZ,Entertainment,Everyone,2.7142856,45,"10,000+",Free,https://play.google.com/store/apps/details?id=ai_friend.app&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",False,,False,False,Voice features,$5.99-$39.99/month USD,EN
Google Play,MyGirl: AI Friend Chat,ai.girl.chat.virtual.girlfriend,Findmore,Entertainment,Mature 17+,3.72,2914,"100,000+",Free,https://play.google.com/store/apps/details?id=ai.girl.chat.virtual.girlfriend&hl=en&gl=us,companion,True,https://findmoreapps.blogspot.com/,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Premium features,$6.49-$43.99/month USD,EN
Google Play,Barbara: Your Virtual Friend,com.barbaraai.roleplay2025,Anime AI World,Entertainment,Mature 17+,3.910891,1267,"100,000+",Free,https://play.google.com/store/apps/details?id=com.barbaraai.roleplay2025&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Premium features,$1.99-$49.99/month USD,EN
Google Play,SoulGF: Virtual Soulmate,com.girlfirend.soulyou,Roca dev,Art & Design,Mature 17+,4.702517,22914,"500,000+",Free,https://play.google.com/store/apps/details?id=com.girlfirend.soulyou&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Enhanced memory,$3.49-$59.99/month USD,EN
Google Play,Sayin AI: Chat with AI friends,com.sayin.roleplayai,AI Chat Solutions,Entertainment,Mature 17+,3.9736843,441,"50,000+",Free,https://play.google.com/store/apps/details?id=com.sayin.roleplayai&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Premium features,$1.99-$49.99/month USD,EN
Google Play,"Yay AI: Chat, Play, Connect",com.yayai.roleplay2026,Dustwon,Entertainment,Mature 17+,3.8,10,"1,000+",Free,https://play.google.com/store/apps/details?id=com.yayai.roleplay2026&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Premium features,$1.99-$199.99/month USD,EN
Google Play,Maya AI: You AI Friend,com.aichatapp.maya,Crazy World App,Entertainment,Mature 17+,3.451613,167,"10,000+",Free,https://play.google.com/store/apps/details?id=com.aichatapp.maya&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Voice features,$1.99-$49.99/month USD,EN
Google Play,Susan - AI Anime Chat,com.airoleplaychat.aichatallworld,Susan AI,Entertainment,Adults only 18+,4.117647,4352,"500,000+",Free,https://play.google.com/store/apps/details?id=com.airoleplaychat.aichatallworld&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,Premium features,$1.99-$49.99/month USD,EN
Google Play,AI girlfriend,caitty.com.AiGirlfriend,Caitty,Entertainment,Everyone,,,100+,Free,https://play.google.com/store/apps/details?id=caitty.com.AiGirlfriend&hl=en&gl=us,companion,False,,True,"Email/Password, Google, Apple",False,,False,False,"Voice features, Enhanced memory",$0.99-$59.99/month USD,EN
Google Play,ChatGPT,com.openai.chatgpt,OpenAI,Productivity,Teen,4.6742163,43812683,"1,000,000,000+",Free,https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en&gl=us,general_purpose,True,https://help.openai.com,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,False,"Voice features, Image generation",$8.00-$200.00/month USD,EN
